id,uid,text
1166,225,ca066272-a744-11ea-a275-149d997bb0cb
1167,226,ca0662cc-a744-11ea-a275-149d997bb0cb
1168,226,ca0662f4-a744-11ea-a275-149d997bb0cb
1169,226,ca06631c-a744-11ea-a275-149d997bb0cb
1170,227,ca066362-a744-11ea-a275-149d997bb0cb
1171,227,ca066394-a744-11ea-a275-149d997bb0cb
1172,227,ca0663b2-a744-11ea-a275-149d997bb0cb
1173,227,ca0663da-a744-11ea-a275-149d997bb0cb
1174,227,ca0663f8-a744-11ea-a275-149d997bb0cb
1175,228,ca066448-a744-11ea-a275-149d997bb0cb
1176,228,ca066470-a744-11ea-a275-149d997bb0cb
1177,228,ca06648e-a744-11ea-a275-149d997bb0cb
1178,228,ca0664b6-a744-11ea-a275-149d997bb0cb
1179,228,ca0664e8-a744-11ea-a275-149d997bb0cb
1180,229,ca066542-a744-11ea-a275-149d997bb0cb
1181,229,ca066560-a744-11ea-a275-149d997bb0cb
1182,229,ca066588-a744-11ea-a275-149d997bb0cb
1183,229,ca0665a6-a744-11ea-a275-149d997bb0cb
1184,229,ca0665c4-a744-11ea-a275-149d997bb0cb
1185,229,ca0665ec-a744-11ea-a275-149d997bb0cb
1186,230,ca066632-a744-11ea-a275-149d997bb0cb
1187,230,ca066650-a744-11ea-a275-149d997bb0cb
1188,230,ca066678-a744-11ea-a275-149d997bb0cb
1189,231,ca0666b4-a744-11ea-a275-149d997bb0cb
1190,231,ca0666d2-a744-11ea-a275-149d997bb0cb
1191,231,ca0666f0-a744-11ea-a275-149d997bb0cb
1192,231,ca066718-a744-11ea-a275-149d997bb0cb
1193,231,ca066736-a744-11ea-a275-149d997bb0cb
1194,231,ca066754-a744-11ea-a275-149d997bb0cb
1195,231,ca066772-a744-11ea-a275-149d997bb0cb
1196,231,ca066790-a744-11ea-a275-149d997bb0cb
1197,231,ca0667ae-a744-11ea-a275-149d997bb0cb
1198,231,ca0667cc-a744-11ea-a275-149d997bb0cb
1199,232,ca06681c-a744-11ea-a275-149d997bb0cb
1200,232,ca066844-a744-11ea-a275-149d997bb0cb
1201,232,ca066862-a744-11ea-a275-149d997bb0cb
1202,232,ca066880-a744-11ea-a275-149d997bb0cb
1203,232,ca06689e-a744-11ea-a275-149d997bb0cb
1204,233,ca0668e4-a744-11ea-a275-149d997bb0cb
1205,233,ca066902-a744-11ea-a275-149d997bb0cb
1206,233,ca066920-a744-11ea-a275-149d997bb0cb
1207,233,ca06693e-a744-11ea-a275-149d997bb0cb
1208,233,ca066970-a744-11ea-a275-149d997bb0cb
1209,233,ca06698e-a744-11ea-a275-149d997bb0cb
1210,233,ca0669ac-a744-11ea-a275-149d997bb0cb
1211,233,ca0669d4-a744-11ea-a275-149d997bb0cb
1212,233,ca0669f2-a744-11ea-a275-149d997bb0cb
1213,233,ca066a10-a744-11ea-a275-149d997bb0cb
1214,234,ca066a56-a744-11ea-a275-149d997bb0cb
1215,234,ca066a74-a744-11ea-a275-149d997bb0cb
1216,234,ca066a92-a744-11ea-a275-149d997bb0cb
1217,234,ca066aba-a744-11ea-a275-149d997bb0cb
1218,234,ca066ad8-a744-11ea-a275-149d997bb0cb
1219,234,ca066b00-a744-11ea-a275-149d997bb0cb
1220,234,ca066b28-a744-11ea-a275-149d997bb0cb
1221,234,ca066b46-a744-11ea-a275-149d997bb0cb
1222,234,ca066b64-a744-11ea-a275-149d997bb0cb
1223,235,ca066ba0-a744-11ea-a275-149d997bb0cb
1224,235,ca066bd2-a744-11ea-a275-149d997bb0cb
1225,236,ca066c0e-a744-11ea-a275-149d997bb0cb
1226,236,ca066c36-a744-11ea-a275-149d997bb0cb
1227,236,ca066c54-a744-11ea-a275-149d997bb0cb
1228,236,ca066c72-a744-11ea-a275-149d997bb0cb
1229,237,ca066cb8-a744-11ea-a275-149d997bb0cb
1230,237,ca066cd6-a744-11ea-a275-149d997bb0cb
1231,238,ca066d12-a744-11ea-a275-149d997bb0cb
1232,238,ca066d30-a744-11ea-a275-149d997bb0cb
1233,238,ca066d58-a744-11ea-a275-149d997bb0cb
1234,238,ca066d76-a744-11ea-a275-149d997bb0cb
1235,238,ca066d94-a744-11ea-a275-149d997bb0cb
1236,238,ca066db2-a744-11ea-a275-149d997bb0cb
1237,238,ca066dd0-a744-11ea-a275-149d997bb0cb
1238,238,ca066e02-a744-11ea-a275-149d997bb0cb
1239,238,ca066e20-a744-11ea-a275-149d997bb0cb
1240,238,ca066e48-a744-11ea-a275-149d997bb0cb
1241,239,ca066e84-a744-11ea-a275-149d997bb0cb
1242,240,ca066ec0-a744-11ea-a275-149d997bb0cb
1243,240,ca066ede-a744-11ea-a275-149d997bb0cb
1244,240,ca066efc-a744-11ea-a275-149d997bb0cb
1245,240,ca066f24-a744-11ea-a275-149d997bb0cb
1246,240,ca066f42-a744-11ea-a275-149d997bb0cb
1247,240,ca066f60-a744-11ea-a275-149d997bb0cb
1248,241,ca066fa6-a744-11ea-a275-149d997bb0cb
1249,241,ca066fc4-a744-11ea-a275-149d997bb0cb
1250,241,ca066ff6-a744-11ea-a275-149d997bb0cb
1251,241,ca06701e-a744-11ea-a275-149d997bb0cb
1252,241,ca06703c-a744-11ea-a275-149d997bb0cb
1253,241,ca067064-a744-11ea-a275-149d997bb0cb
1254,242,ca0670aa-a744-11ea-a275-149d997bb0cb
1255,242,ca0670d2-a744-11ea-a275-149d997bb0cb
1256,242,ca0670fa-a744-11ea-a275-149d997bb0cb
1257,242,ca06712c-a744-11ea-a275-149d997bb0cb
1258,242,ca06714a-a744-11ea-a275-149d997bb0cb
1259,242,ca067168-a744-11ea-a275-149d997bb0cb
1260,242,ca067186-a744-11ea-a275-149d997bb0cb
1261,243,ca0671cc-a744-11ea-a275-149d997bb0cb
1262,243,ca0671ea-a744-11ea-a275-149d997bb0cb
1263,243,ca067208-a744-11ea-a275-149d997bb0cb
1264,243,ca067226-a744-11ea-a275-149d997bb0cb
1265,244,ca067280-a744-11ea-a275-149d997bb0cb
1266,244,ca06729e-a744-11ea-a275-149d997bb0cb
1267,244,ca0672bc-a744-11ea-a275-149d997bb0cb
1268,244,ca0672e4-a744-11ea-a275-149d997bb0cb
1269,244,ca067302-a744-11ea-a275-149d997bb0cb
1270,244,ca067320-a744-11ea-a275-149d997bb0cb
1271,244,ca06733e-a744-11ea-a275-149d997bb0cb
1272,245,ca067384-a744-11ea-a275-149d997bb0cb
1273,245,ca0673a2-a744-11ea-a275-149d997bb0cb
1274,245,ca0673c0-a744-11ea-a275-149d997bb0cb
1275,245,ca0673de-a744-11ea-a275-149d997bb0cb
1276,245,ca0673fc-a744-11ea-a275-149d997bb0cb
1277,245,ca06742e-a744-11ea-a275-149d997bb0cb
1278,245,ca067456-a744-11ea-a275-149d997bb0cb
1279,245,ca067474-a744-11ea-a275-149d997bb0cb
1280,245,ca067492-a744-11ea-a275-149d997bb0cb
1281,246,ca0674ce-a744-11ea-a275-149d997bb0cb
1282,246,ca0674f6-a744-11ea-a275-149d997bb0cb
1283,247,ca067532-a744-11ea-a275-149d997bb0cb
1284,247,ca067550-a744-11ea-a275-149d997bb0cb
1285,247,ca06756e-a744-11ea-a275-149d997bb0cb
1286,247,ca06758c-a744-11ea-a275-149d997bb0cb
1287,247,ca0675b4-a744-11ea-a275-149d997bb0cb
1288,247,ca0675d2-a744-11ea-a275-149d997bb0cb
1289,247,ca0675f0-a744-11ea-a275-149d997bb0cb
1290,247,ca06760e-a744-11ea-a275-149d997bb0cb
1291,247,ca06762c-a744-11ea-a275-149d997bb0cb
1292,248,ca06767c-a744-11ea-a275-149d997bb0cb
1293,248,ca0676ae-a744-11ea-a275-149d997bb0cb
1294,249,ca0676f4-a744-11ea-a275-149d997bb0cb
1295,249,ca067712-a744-11ea-a275-149d997bb0cb
1296,249,ca06773a-a744-11ea-a275-149d997bb0cb
1297,249,ca067762-a744-11ea-a275-149d997bb0cb
1298,249,ca067780-a744-11ea-a275-149d997bb0cb
1299,249,ca06779e-a744-11ea-a275-149d997bb0cb
1300,250,ca0677e4-a744-11ea-a275-149d997bb0cb
1301,250,ca067802-a744-11ea-a275-149d997bb0cb
1302,250,ca067820-a744-11ea-a275-149d997bb0cb
1303,250,ca06783e-a744-11ea-a275-149d997bb0cb
1304,250,ca067866-a744-11ea-a275-149d997bb0cb
1305,250,ca067884-a744-11ea-a275-149d997bb0cb
1306,251,ca0678c0-a744-11ea-a275-149d997bb0cb
1307,251,ca0678f2-a744-11ea-a275-149d997bb0cb
1308,251,ca067910-a744-11ea-a275-149d997bb0cb
1309,251,ca06792e-a744-11ea-a275-149d997bb0cb
1310,251,ca06794c-a744-11ea-a275-149d997bb0cb
1311,251,ca06796a-a744-11ea-a275-149d997bb0cb
1312,251,ca067992-a744-11ea-a275-149d997bb0cb
1313,252,ca0679ce-a744-11ea-a275-149d997bb0cb
1314,252,ca0679ec-a744-11ea-a275-149d997bb0cb
1315,252,ca067a14-a744-11ea-a275-149d997bb0cb
1316,252,ca067a3c-a744-11ea-a275-149d997bb0cb
1317,253,ca067a82-a744-11ea-a275-149d997bb0cb
1318,253,ca067aa0-a744-11ea-a275-149d997bb0cb
1319,253,ca067abe-a744-11ea-a275-149d997bb0cb
1320,254,ca067b04-a744-11ea-a275-149d997bb0cb
1321,254,ca067b22-a744-11ea-a275-149d997bb0cb
1322,254,ca067b40-a744-11ea-a275-149d997bb0cb
1323,254,ca067b5e-a744-11ea-a275-149d997bb0cb
1324,254,ca067b7c-a744-11ea-a275-149d997bb0cb
1325,254,ca067ba4-a744-11ea-a275-149d997bb0cb
1326,254,ca067bc2-a744-11ea-a275-149d997bb0cb
1327,255,ca067bfe-a744-11ea-a275-149d997bb0cb
1328,255,ca067c26-a744-11ea-a275-149d997bb0cb
1329,255,ca067c44-a744-11ea-a275-149d997bb0cb
1330,255,ca067c62-a744-11ea-a275-149d997bb0cb
1331,255,ca067c80-a744-11ea-a275-149d997bb0cb
1332,255,ca067c9e-a744-11ea-a275-149d997bb0cb
1333,256,ca067ce4-a744-11ea-a275-149d997bb0cb
1334,256,ca067d16-a744-11ea-a275-149d997bb0cb
1335,256,ca067d48-a744-11ea-a275-149d997bb0cb
1336,256,ca067d66-a744-11ea-a275-149d997bb0cb
1337,256,ca067d84-a744-11ea-a275-149d997bb0cb
1338,256,ca067dac-a744-11ea-a275-149d997bb0cb
1339,257,ca067de8-a744-11ea-a275-149d997bb0cb
1340,257,ca067e06-a744-11ea-a275-149d997bb0cb
1341,257,ca067e24-a744-11ea-a275-149d997bb0cb
1342,257,ca067e4c-a744-11ea-a275-149d997bb0cb
1343,257,ca067e6a-a744-11ea-a275-149d997bb0cb
1344,257,ca067e88-a744-11ea-a275-149d997bb0cb
1345,258,ca067ec4-a744-11ea-a275-149d997bb0cb
1346,258,ca067ee2-a744-11ea-a275-149d997bb0cb
1347,258,ca067f0a-a744-11ea-a275-149d997bb0cb
1348,259,ca067f46-a744-11ea-a275-149d997bb0cb
1349,259,ca067f96-a744-11ea-a275-149d997bb0cb
1350,260,ca067fdc-a744-11ea-a275-149d997bb0cb
1351,260,ca068004-a744-11ea-a275-149d997bb0cb
1352,260,ca068022-a744-11ea-a275-149d997bb0cb
1353,260,ca068040-a744-11ea-a275-149d997bb0cb
1354,260,ca068068-a744-11ea-a275-149d997bb0cb
1355,260,ca068090-a744-11ea-a275-149d997bb0cb
1356,260,ca0680ae-a744-11ea-a275-149d997bb0cb
1357,261,ca0680f4-a744-11ea-a275-149d997bb0cb
1358,262,ca068130-a744-11ea-a275-149d997bb0cb
1359,262,ca06814e-a744-11ea-a275-149d997bb0cb
1360,262,ca06822a-a744-11ea-a275-149d997bb0cb
1361,262,ca068248-a744-11ea-a275-149d997bb0cb
1362,262,ca068270-a744-11ea-a275-149d997bb0cb
1363,262,ca06828e-a744-11ea-a275-149d997bb0cb
1364,262,ca0682ac-a744-11ea-a275-149d997bb0cb
1365,262,ca0682d4-a744-11ea-a275-149d997bb0cb
1366,262,ca0682f2-a744-11ea-a275-149d997bb0cb
1367,263,ca068338-a744-11ea-a275-149d997bb0cb
1368,263,ca068356-a744-11ea-a275-149d997bb0cb
1369,263,ca06837e-a744-11ea-a275-149d997bb0cb
1370,263,ca0683a6-a744-11ea-a275-149d997bb0cb
1371,263,ca0683c4-a744-11ea-a275-149d997bb0cb
1372,263,ca0683ec-a744-11ea-a275-149d997bb0cb
1373,263,ca06840a-a744-11ea-a275-149d997bb0cb
1374,263,ca068450-a744-11ea-a275-149d997bb0cb
1375,263,ca068482-a744-11ea-a275-149d997bb0cb
1376,264,ca068504-a744-11ea-a275-149d997bb0cb
1377,264,ca068540-a744-11ea-a275-149d997bb0cb
1378,264,ca06857c-a744-11ea-a275-149d997bb0cb
1379,264,ca0685ae-a744-11ea-a275-149d997bb0cb
1380,265,ca0685ea-a744-11ea-a275-149d997bb0cb
1381,265,ca068612-a744-11ea-a275-149d997bb0cb
1382,265,ca068630-a744-11ea-a275-149d997bb0cb
1383,265,ca06864e-a744-11ea-a275-149d997bb0cb
1384,265,ca068676-a744-11ea-a275-149d997bb0cb
1385,266,ca0686b2-a744-11ea-a275-149d997bb0cb
1386,266,ca068798-a744-11ea-a275-149d997bb0cb
1387,266,ca0687b6-a744-11ea-a275-149d997bb0cb
1388,266,ca0687d4-a744-11ea-a275-149d997bb0cb
1389,266,ca0687fc-a744-11ea-a275-149d997bb0cb
1390,266,ca068824-a744-11ea-a275-149d997bb0cb
1391,266,ca06884c-a744-11ea-a275-149d997bb0cb
1392,266,ca068888-a744-11ea-a275-149d997bb0cb
1393,266,ca0688a6-a744-11ea-a275-149d997bb0cb
1394,266,ca068932-a744-11ea-a275-149d997bb0cb
1395,267,ca068afe-a744-11ea-a275-149d997bb0cb
1396,267,ca068c3e-a744-11ea-a275-149d997bb0cb
1397,267,ca068c84-a744-11ea-a275-149d997bb0cb
1398,267,ca068cac-a744-11ea-a275-149d997bb0cb
1399,267,ca068ce8-a744-11ea-a275-149d997bb0cb
1400,267,ca068d24-a744-11ea-a275-149d997bb0cb
1401,267,ca068d60-a744-11ea-a275-149d997bb0cb
1402,267,ca068d92-a744-11ea-a275-149d997bb0cb
1403,267,ca068dc4-a744-11ea-a275-149d997bb0cb
1404,270,ca068eb4-a744-11ea-a275-149d997bb0cb
1405,272,ca068f54-a744-11ea-a275-149d997bb0cb
1406,272,ca068f90-a744-11ea-a275-149d997bb0cb
1407,273,ca068ffe-a744-11ea-a275-149d997bb0cb
1408,273,ca06903a-a744-11ea-a275-149d997bb0cb
1409,273,ca069062-a744-11ea-a275-149d997bb0cb
1410,273,ca06909e-a744-11ea-a275-149d997bb0cb
1411,273,ca0690c6-a744-11ea-a275-149d997bb0cb
1412,274,ca06910c-a744-11ea-a275-149d997bb0cb
1413,274,ca0691f2-a744-11ea-a275-149d997bb0cb
1414,275,ca06922e-a744-11ea-a275-149d997bb0cb
1415,275,ca06933c-a744-11ea-a275-149d997bb0cb
1416,275,ca06935a-a744-11ea-a275-149d997bb0cb
1417,275,ca069382-a744-11ea-a275-149d997bb0cb
1418,275,ca0693b4-a744-11ea-a275-149d997bb0cb
1419,277,ca069418-a744-11ea-a275-149d997bb0cb
1420,278,ca0696a2-a744-11ea-a275-149d997bb0cb
1421,278,ca0697d8-a744-11ea-a275-149d997bb0cb
1422,278,ca0698f0-a744-11ea-a275-149d997bb0cb
1423,278,ca069918-a744-11ea-a275-149d997bb0cb
1424,278,ca069940-a744-11ea-a275-149d997bb0cb
1425,278,ca069968-a744-11ea-a275-149d997bb0cb
1426,278,ca069986-a744-11ea-a275-149d997bb0cb
1427,278,ca0699a4-a744-11ea-a275-149d997bb0cb
1428,278,ca069aa8-a744-11ea-a275-149d997bb0cb
1429,279,ca069be8-a744-11ea-a275-149d997bb0cb
1430,279,ca069c24-a744-11ea-a275-149d997bb0cb
1431,279,ca069c42-a744-11ea-a275-149d997bb0cb
1432,279,ca069c6a-a744-11ea-a275-149d997bb0cb
1433,279,ca069c92-a744-11ea-a275-149d997bb0cb
1434,279,ca069cb0-a744-11ea-a275-149d997bb0cb
1435,279,ca069cce-a744-11ea-a275-149d997bb0cb
1436,279,ca069da0-a744-11ea-a275-149d997bb0cb
1437,279,ca069dbe-a744-11ea-a275-149d997bb0cb
1438,279,ca069ddc-a744-11ea-a275-149d997bb0cb
1439,280,ca069e2c-a744-11ea-a275-149d997bb0cb
1440,280,ca069e4a-a744-11ea-a275-149d997bb0cb
1441,280,ca069e68-a744-11ea-a275-149d997bb0cb
1442,280,ca069e86-a744-11ea-a275-149d997bb0cb
1443,280,ca069eae-a744-11ea-a275-149d997bb0cb
1444,280,ca069ecc-a744-11ea-a275-149d997bb0cb
1445,280,ca069eea-a744-11ea-a275-149d997bb0cb
1446,282,ca069f4e-a744-11ea-a275-149d997bb0cb
1447,282,ca069f8a-a744-11ea-a275-149d997bb0cb
1448,282,ca069fa8-a744-11ea-a275-149d997bb0cb
1449,282,ca069fd0-a744-11ea-a275-149d997bb0cb
1450,283,ca06a016-a744-11ea-a275-149d997bb0cb
1451,283,ca06a034-a744-11ea-a275-149d997bb0cb
1452,283,ca06a052-a744-11ea-a275-149d997bb0cb
1453,283,ca06a07a-a744-11ea-a275-149d997bb0cb
1454,283,ca06a098-a744-11ea-a275-149d997bb0cb
1455,284,ca06a0d4-a744-11ea-a275-149d997bb0cb
1456,284,ca06a0fc-a744-11ea-a275-149d997bb0cb
1457,284,ca06a11a-a744-11ea-a275-149d997bb0cb
1458,284,ca06a138-a744-11ea-a275-149d997bb0cb
1459,284,ca06a160-a744-11ea-a275-149d997bb0cb
1460,284,ca06a19c-a744-11ea-a275-149d997bb0cb
1461,284,ca06a1ba-a744-11ea-a275-149d997bb0cb
1462,284,ca06a1d8-a744-11ea-a275-149d997bb0cb
1463,285,ca06a21e-a744-11ea-a275-149d997bb0cb
1464,285,ca06a23c-a744-11ea-a275-149d997bb0cb
1465,286,ca06a282-a744-11ea-a275-149d997bb0cb
1466,286,ca06a2b4-a744-11ea-a275-149d997bb0cb
1467,287,ca06a2fa-a744-11ea-a275-149d997bb0cb
1468,287,ca06a318-a744-11ea-a275-149d997bb0cb
1469,287,ca06a336-a744-11ea-a275-149d997bb0cb
1470,287,ca06a354-a744-11ea-a275-149d997bb0cb
1471,287,ca06a39a-a744-11ea-a275-149d997bb0cb
1472,287,ca06a3c2-a744-11ea-a275-149d997bb0cb
1473,287,ca06a3fe-a744-11ea-a275-149d997bb0cb
1474,287,ca06a444-a744-11ea-a275-149d997bb0cb
1475,287,ca06a46c-a744-11ea-a275-149d997bb0cb
1476,287,ca06a48a-a744-11ea-a275-149d997bb0cb
1477,288,ca06a5ac-a744-11ea-a275-149d997bb0cb
1478,288,ca06a5d4-a744-11ea-a275-149d997bb0cb
1479,288,ca06a5f2-a744-11ea-a275-149d997bb0cb
1480,288,ca06a610-a744-11ea-a275-149d997bb0cb
1481,288,ca06a638-a744-11ea-a275-149d997bb0cb
1482,288,ca06a656-a744-11ea-a275-149d997bb0cb
1483,288,ca06a674-a744-11ea-a275-149d997bb0cb
1484,288,ca06a746-a744-11ea-a275-149d997bb0cb
1485,288,ca06a764-a744-11ea-a275-149d997bb0cb
1486,288,ca06a868-a744-11ea-a275-149d997bb0cb
1487,289,ca06a8cc-a744-11ea-a275-149d997bb0cb
1488,289,ca06a8f4-a744-11ea-a275-149d997bb0cb
1489,290,ca06a93a-a744-11ea-a275-149d997bb0cb
1490,291,ca06ab9c-a744-11ea-a275-149d997bb0cb
1491,291,ca06abec-a744-11ea-a275-149d997bb0cb
1492,291,ca06ac0a-a744-11ea-a275-149d997bb0cb
1493,291,ca06ac32-a744-11ea-a275-149d997bb0cb
1494,291,ca06ad04-a744-11ea-a275-149d997bb0cb
1495,291,ca06ad22-a744-11ea-a275-149d997bb0cb
1496,291,ca06ae30-a744-11ea-a275-149d997bb0cb
1497,291,ca06ae4e-a744-11ea-a275-149d997bb0cb
1498,292,ca06ae94-a744-11ea-a275-149d997bb0cb
1499,292,ca06aebc-a744-11ea-a275-149d997bb0cb
1500,292,ca06aeda-a744-11ea-a275-149d997bb0cb
1501,292,ca06aef8-a744-11ea-a275-149d997bb0cb
1502,292,ca06b006-a744-11ea-a275-149d997bb0cb
1503,292,ca06b02e-a744-11ea-a275-149d997bb0cb
1504,292,ca06b04c-a744-11ea-a275-149d997bb0cb
1505,292,ca06b06a-a744-11ea-a275-149d997bb0cb
1506,292,ca06b0b0-a744-11ea-a275-149d997bb0cb
1507,292,ca06b0d8-a744-11ea-a275-149d997bb0cb
1508,293,ca06b11e-a744-11ea-a275-149d997bb0cb
1509,293,ca06b222-a744-11ea-a275-149d997bb0cb
1510,293,ca06b24a-a744-11ea-a275-149d997bb0cb
1511,293,ca06b268-a744-11ea-a275-149d997bb0cb
1512,293,ca06b286-a744-11ea-a275-149d997bb0cb
1513,293,ca06b2a4-a744-11ea-a275-149d997bb0cb
1514,293,ca06b2cc-a744-11ea-a275-149d997bb0cb
1515,293,ca06b2fe-a744-11ea-a275-149d997bb0cb
1516,293,ca06b31c-a744-11ea-a275-149d997bb0cb
1517,294,ca06b416-a744-11ea-a275-149d997bb0cb
1518,294,ca06b434-a744-11ea-a275-149d997bb0cb
1519,294,ca06b538-a744-11ea-a275-149d997bb0cb
1520,294,ca06b556-a744-11ea-a275-149d997bb0cb
1521,294,ca06b57e-a744-11ea-a275-149d997bb0cb
1522,296,ca06b5e2-a744-11ea-a275-149d997bb0cb
1523,296,ca06b600-a744-11ea-a275-149d997bb0cb
1524,296,ca06b628-a744-11ea-a275-149d997bb0cb
1525,296,ca06b650-a744-11ea-a275-149d997bb0cb
1526,296,ca06b72c-a744-11ea-a275-149d997bb0cb
1527,296,ca06b74a-a744-11ea-a275-149d997bb0cb
1528,296,ca06b768-a744-11ea-a275-149d997bb0cb
1529,296,ca06b86c-a744-11ea-a275-149d997bb0cb
1530,297,ca06b8b2-a744-11ea-a275-149d997bb0cb
1531,297,ca06b8da-a744-11ea-a275-149d997bb0cb
1532,297,ca06b8f8-a744-11ea-a275-149d997bb0cb
1533,297,ca06b916-a744-11ea-a275-149d997bb0cb
1534,297,ca06b93e-a744-11ea-a275-149d997bb0cb
1535,297,ca06b95c-a744-11ea-a275-149d997bb0cb
1536,297,ca06b97a-a744-11ea-a275-149d997bb0cb
1537,297,ca06b998-a744-11ea-a275-149d997bb0cb
1538,297,ca06b9c0-a744-11ea-a275-149d997bb0cb
1539,297,ca06b9de-a744-11ea-a275-149d997bb0cb
1540,298,ca06ba1a-a744-11ea-a275-149d997bb0cb
1541,298,ca06ba42-a744-11ea-a275-149d997bb0cb
1542,298,ca06bb1e-a744-11ea-a275-149d997bb0cb
1543,298,ca06bb3c-a744-11ea-a275-149d997bb0cb
1544,298,ca06bb6e-a744-11ea-a275-149d997bb0cb
1545,298,ca06bb8c-a744-11ea-a275-149d997bb0cb
1546,298,ca06bbbe-a744-11ea-a275-149d997bb0cb
1547,298,ca06bbdc-a744-11ea-a275-149d997bb0cb
1548,298,ca06bc04-a744-11ea-a275-149d997bb0cb
1549,299,ca06bc40-a744-11ea-a275-149d997bb0cb
1550,299,ca06bc68-a744-11ea-a275-149d997bb0cb
1551,299,ca06bc86-a744-11ea-a275-149d997bb0cb
1552,299,ca06bca4-a744-11ea-a275-149d997bb0cb
1553,299,ca06bcc2-a744-11ea-a275-149d997bb0cb
1554,299,ca06bce0-a744-11ea-a275-149d997bb0cb
1555,299,ca06bd08-a744-11ea-a275-149d997bb0cb
1556,299,ca06bd26-a744-11ea-a275-149d997bb0cb
1557,299,ca06bd44-a744-11ea-a275-149d997bb0cb
1558,299,ca06bd62-a744-11ea-a275-149d997bb0cb
1559,301,ca06bdd0-a744-11ea-a275-149d997bb0cb
1560,301,ca06bdee-a744-11ea-a275-149d997bb0cb
1561,301,ca06be0c-a744-11ea-a275-149d997bb0cb
1562,301,ca06be34-a744-11ea-a275-149d997bb0cb
1563,301,ca06be52-a744-11ea-a275-149d997bb0cb
1564,301,ca06be70-a744-11ea-a275-149d997bb0cb
1565,302,ca06c028-a744-11ea-a275-149d997bb0cb
1566,302,ca06c172-a744-11ea-a275-149d997bb0cb
1567,302,ca06c1ae-a744-11ea-a275-149d997bb0cb
1568,303,ca06c208-a744-11ea-a275-149d997bb0cb
1569,303,ca06c23a-a744-11ea-a275-149d997bb0cb
1570,303,ca06c258-a744-11ea-a275-149d997bb0cb
1571,303,ca06c280-a744-11ea-a275-149d997bb0cb
1572,304,ca06c2c6-a744-11ea-a275-149d997bb0cb
1573,304,ca06c398-a744-11ea-a275-149d997bb0cb
1574,304,ca06c3b6-a744-11ea-a275-149d997bb0cb
1575,304,ca06c3d4-a744-11ea-a275-149d997bb0cb
1576,304,ca06c3f2-a744-11ea-a275-149d997bb0cb
1577,304,ca06c41a-a744-11ea-a275-149d997bb0cb
1578,304,ca06c438-a744-11ea-a275-149d997bb0cb
1579,304,ca06c456-a744-11ea-a275-149d997bb0cb
1580,304,ca06c474-a744-11ea-a275-149d997bb0cb
1581,305,ca06c4c4-a744-11ea-a275-149d997bb0cb
1582,305,ca06c4e2-a744-11ea-a275-149d997bb0cb
1583,305,ca06c50a-a744-11ea-a275-149d997bb0cb
1584,305,ca06c528-a744-11ea-a275-149d997bb0cb
1585,306,ca06c582-a744-11ea-a275-149d997bb0cb
1586,306,ca06c5b4-a744-11ea-a275-149d997bb0cb
1587,306,ca06c5d2-a744-11ea-a275-149d997bb0cb
1588,307,ca06c618-a744-11ea-a275-149d997bb0cb
1589,307,ca06c636-a744-11ea-a275-149d997bb0cb
1590,307,ca06c65e-a744-11ea-a275-149d997bb0cb
1591,307,ca06c67c-a744-11ea-a275-149d997bb0cb
1592,307,ca06c69a-a744-11ea-a275-149d997bb0cb
1593,307,ca06c6c2-a744-11ea-a275-149d997bb0cb
1594,307,ca06c6e0-a744-11ea-a275-149d997bb0cb
1595,307,ca06c6fe-a744-11ea-a275-149d997bb0cb
1596,307,ca06c71c-a744-11ea-a275-149d997bb0cb
1597,307,ca06c73a-a744-11ea-a275-149d997bb0cb
1598,308,ca06c780-a744-11ea-a275-149d997bb0cb
1599,308,ca06c7a8-a744-11ea-a275-149d997bb0cb
1600,308,ca06c7da-a744-11ea-a275-149d997bb0cb
1601,308,ca06c7f8-a744-11ea-a275-149d997bb0cb
1602,308,ca06c816-a744-11ea-a275-149d997bb0cb
1603,309,ca06c85c-a744-11ea-a275-149d997bb0cb
1604,309,ca06c88e-a744-11ea-a275-149d997bb0cb
1605,309,ca06c8ac-a744-11ea-a275-149d997bb0cb
1606,310,ca06c8fc-a744-11ea-a275-149d997bb0cb
1607,310,ca06c91a-a744-11ea-a275-149d997bb0cb
1608,310,ca06c942-a744-11ea-a275-149d997bb0cb
1609,311,ca06c97e-a744-11ea-a275-149d997bb0cb
1610,311,ca06c9a6-a744-11ea-a275-149d997bb0cb
1611,311,ca06c9c4-a744-11ea-a275-149d997bb0cb
1612,311,ca06c9e2-a744-11ea-a275-149d997bb0cb
1613,311,ca06ca00-a744-11ea-a275-149d997bb0cb
1614,311,ca06ca28-a744-11ea-a275-149d997bb0cb
1615,312,ca06ca64-a744-11ea-a275-149d997bb0cb
1616,312,ca06ca82-a744-11ea-a275-149d997bb0cb
1617,312,ca06caaa-a744-11ea-a275-149d997bb0cb
1618,313,ca06cc80-a744-11ea-a275-149d997bb0cb
1619,313,ca06cd02-a744-11ea-a275-149d997bb0cb
1620,313,ca06cd48-a744-11ea-a275-149d997bb0cb
1621,313,ca06cd8e-a744-11ea-a275-149d997bb0cb
1622,314,ca06cdf2-a744-11ea-a275-149d997bb0cb
1623,314,ca06cfa0-a744-11ea-a275-149d997bb0cb
1624,314,ca06cfdc-a744-11ea-a275-149d997bb0cb
