GameId,TeamId,PlayerId,Minutes,FieldGoalsMade,FieldGoalAttempts,3PointsMade,3PointAttempts,FreeThrowsMade,FreeThrowAttempts,PlusMinus,OffensiveRebounds,DefensiveRebounds,TotalRebounds,Assists,PersonalFouls,Steals,Turnovers,BlockedShots,BlocksAgainst,Points,Starter,random_value,add_numerical
10,2,17,1597,2,7,3,3,0,0,-20,0,2,2,2,0,0,1,0,0,4,1,0.27902194294178484,0
10,2,18,1155,2,4,3,3,2,2,-14,0,6,6,5,3,1,1,0,0,8,1,0.30000355597252226,1
10,2,19,1308,2,5,3,3,6,6,8,0,4,4,10,1,0,1,1,1,10,0,0.9263569719269044,1
10,2,20,788,0,4,3,3,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0.8544843553921422,0
10,2,21,1108,1,3,3,3,1,2,5,1,5,6,1,0,0,0,2,0,3,0,0.7991132456698935,2
10,2,22,1208,3,8,3,3,2,2,8,4,5,9,2,3,0,1,2,0,9,0,0.20770098491900346,2
10,2,23,1971,15,26,3,3,4,5,3,2,2,4,1,0,2,1,0,1,40,0,0.14962984297163684,2
10,2,24,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39229976920124787,0
10,2,25,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7555902555995178,0
10,2,26,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7633606307831012,0
11,3,27,2437,7,9,3,3,0,1,5,2,6,8,7,0,1,0,0,0,16,1,0.00852229748352662,1
11,3,28,2525,4,9,3,3,0,0,12,1,6,7,6,3,2,2,1,1,9,1,0.777938253053616,3
11,3,29,1994,9,12,3,3,2,4,-2,4,4,8,0,1,0,1,1,1,20,1,0.7741964721397503,1
11,3,30,2830,11,24,3,3,1,1,6,0,5,5,5,3,1,2,0,2,27,1,0.25628551151114665,1
11,3,31,2587,10,17,3,3,0,0,8,0,5,5,5,3,1,2,0,2,27,1,0.13962313305298202,1
11,3,32,1026,4,7,3,3,0,0,6,2,7,9,1,3,0,4,0,1,8,0,0.9354718173520689,0
11,3,33,785,0,0,3,3,0,0,-5,0,0,0,1,1,0,1,1,0,0,0,0.49024566273292325,1
11,3,34,783,0,3,3,3,0,0,-9,0,0,0,3,1,0,1,0,0,0,0,0.9198333083217808,0
11,3,35,933,7,10,3,3,0,0,-11,0,4,4,0,2,0,0,0,0,19,0,0.03055474670683178,0
11,3,36,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24184791634424618,0
11,3,37,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4845874023389328,0
11,3,38,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6190015210285138,0
11,4,39,2154,4,8,3,3,0,0,-8,4,6,10,2,1,0,1,1,0,8,1,0.2637144962700342,1
11,4,40,2380,13,21,3,3,1,3,-1,1,10,11,3,0,2,0,1,1,33,1,0.6249374219580375,3
11,4,41,424,1,2,3,3,0,0,-15,2,1,3,0,1,0,0,0,0,2,1,0.43782747301583924,0
11,4,42,2561,11,23,3,3,3,4,-9,1,1,2,6,0,2,2,1,1,27,1,0.530319877297749,3
11,4,43,2198,3,9,3,3,1,1,-8,0,2,2,6,2,0,3,0,0,8,1,0.9786911733391169,0
11,4,44,1858,4,13,3,3,1,2,9,2,2,4,4,2,2,0,1,0,12,0,0.210844147082205,3
11,4,45,1523,5,6,3,3,4,4,-3,4,1,5,0,0,0,1,1,0,14,0,0.722887762174791,1
11,4,46,982,3,7,3,3,2,2,6,0,1,1,4,3,0,0,0,1,10,0,0.4733657620464463,0
11,4,47,1141,0,3,3,3,0,0,15,0,2,2,2,0,0,0,0,0,0,0,0.5123233521718541,0
11,4,48,679,3,4,3,3,0,0,4,1,2,3,0,3,1,1,0,0,6,0,0.2244651112622571,1
11,4,49,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9835201398096053,0
11,4,50,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8870048927064569,0
11,4,51,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41322799720317327,0
12,5,52,2477,7,15,3,3,0,2,-9,0,8,8,4,2,1,2,0,2,16,1,0.966731361066567,1
12,5,53,506,0,2,3,3,0,0,-6,1,1,2,0,4,0,0,0,0,0,1,0.5279990964591209,0
12,5,54,2142,5,8,3,3,2,6,-8,6,17,23,0,1,1,3,2,1,12,1,0.5788340942186856,3
12,5,55,2166,4,10,3,3,16,16,-17,6,17,23,0,1,1,3,2,1,12,1,0.8449995832973703,3
12,5,56,1975,6,14,3,3,2,2,-14,1,3,4,2,0,1,2,0,1,16,1,0.8998400907955652,1
12,5,57,1335,3,10,3,3,0,0,-5,1,1,2,0,2,0,0,0,0,7,0,0.844819036536639,0
12,5,58,1532,4,9,3,3,0,0,9,0,2,2,3,2,0,0,1,1,10,0,0.16589477491217008,1
12,5,59,1390,1,8,3,3,0,0,-1,0,1,1,1,1,0,2,0,0,2,0,0.00782662243628518,0
12,5,60,877,2,8,3,3,2,2,6,0,1,1,3,2,1,2,0,0,7,0,0.06427190211538414,1
12,5,61,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6293717173806388,0
12,5,62,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028916556190949905,0
12,5,63,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8087714439725147,0
12,5,64,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5166867887559548,0
12,6,65,2034,13,21,3,3,2,2,17,0,4,4,3,2,1,1,0,0,32,1,0.41680234321874654,1
12,6,66,1406,2,4,3,3,0,0,11,0,6,6,1,1,1,2,0,0,4,1,0.10341004222092276,1
12,6,67,1658,5,6,3,3,1,3,8,3,3,6,4,2,1,2,2,1,11,1,0.7356280936242033,3
12,6,68,1751,6,12,3,3,5,6,4,0,6,6,2,2,2,1,1,1,17,1,0.4143566537341071,3
12,6,69,2129,6,14,3,3,0,0,7,0,3,3,6,4,2,1,0,0,12,1,0.9438675794209052,2
12,6,70,1643,1,3,3,3,2,4,4,0,2,2,2,5,1,1,0,0,4,0,0.6490190578960325,1
12,6,71,1194,6,12,3,3,1,2,1,2,2,4,2,4,0,4,2,0,13,0,0.2685825923948928,2
12,6,72,1474,4,7,3,3,0,0,-2,1,6,7,1,2,1,1,0,1,10,0,0.9212325319471409,1
12,6,73,1039,1,3,3,3,0,0,-3,0,4,4,2,4,0,0,0,0,2,0,0.2920836300525863,0
12,6,74,44,0,1,3,3,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.5589557766392577,0
12,6,75,28,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8777833243454689,0
12,6,76,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4742357486974147,0
12,6,77,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4520343361954292,0
13,20,243,2240,9,20,3,3,3,7,-11,0,5,5,1,4,2,1,1,1,24,1,0.27815027919438917,3
13,20,244,1867,6,21,3,3,5,6,6,7,9,16,2,4,3,0,1,2,17,1,0.9644635360265942,4
13,20,245,1880,5,9,3,3,3,6,-5,6,8,14,0,2,0,1,1,1,13,1,0.07590750369528276,1
13,20,246,2368,3,11,3,3,3,3,3,3,2,5,3,1,0,1,0,1,10,1,0.00936024107884359,0
13,20,247,2107,4,11,3,3,2,3,2,0,2,2,9,2,1,1,0,0,12,1,0.5086111835773806,1
13,20,248,1936,6,12,3,3,3,3,-16,0,1,1,0,0,0,0,1,0,16,0,0.33273330849989846,1
13,20,249,529,0,1,3,3,0,0,6,1,1,2,0,0,0,0,0,0,0,0,0.5615817847410226,0
13,20,250,360,0,1,3,3,0,0,-5,0,1,1,1,1,0,0,0,1,0,0,0.9821271930654574,0
13,20,251,773,1,5,3,3,0,0,-9,0,1,1,0,2,1,1,0,1,2,0,0.8628404373124199,1
13,20,252,340,0,2,3,3,0,0,-6,0,0,0,0,2,0,0,0,0,0,0,0.7628409242255955,0
13,20,253,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6083642734420528,0
13,20,254,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3734440231102678,0
13,20,255,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18930818594460308,0
13,25,306,2263,9,19,3,3,5,6,9,1,12,13,7,2,2,2,0,1,27,1,0.8874187063962012,2
13,25,307,1990,7,10,3,3,1,1,1,2,6,8,3,3,0,0,2,0,15,1,0.009622248652436438,2
13,25,308,1742,4,10,3,3,3,4,-4,1,2,3,3,5,0,2,2,0,11,1,0.9418298173350996,2
13,25,309,2040,5,10,3,3,0,0,10,0,5,5,4,2,0,3,0,1,11,1,0.08775264086301782,0
13,25,310,2323,4,9,3,3,4,5,15,0,1,1,2,3,1,0,0,1,12,1,0.7008109939005773,1
13,25,311,890,3,7,3,3,3,4,6,4,3,7,2,4,0,2,0,1,9,0,0.34755718023187343,0
13,25,312,1044,2,5,3,3,0,0,1,0,3,3,1,1,0,0,0,0,4,0,0.03368639891635006,0
13,25,313,1138,4,5,3,3,2,4,11,2,3,5,1,0,1,0,3,0,10,0,0.9196698036682079,4
13,25,314,413,1,2,3,3,0,0,-6,0,1,1,0,0,0,0,0,0,2,0,0.8602885702503327,0
13,25,315,557,0,2,3,3,0,0,-8,0,1,1,1,1,0,1,0,0,0,0,0.3749409847669154,0
13,25,316,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1869722445008012,0
13,25,317,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3364215185026912,0
13,25,318,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7118794263663586,0
14,6,65,1341,5,13,3,3,4,5,-3,0,1,1,1,1,2,2,0,1,16,1,0.6341934912402489,2
14,6,66,1604,2,7,3,3,4,4,-7,0,4,4,1,3,1,1,0,2,8,1,0.4690281281606312,1
14,6,67,1367,1,1,3,3,3,3,-6,2,2,4,2,4,1,1,0,0,5,1,0.38866224426188856,1
14,6,68,1499,1,4,3,3,2,4,0,1,2,3,3,1,2,1,0,0,4,1,0.021232272454073442,2
14,6,69,1654,5,11,3,3,0,0,-9,0,1,1,0,1,1,2,0,1,12,1,0.703972935218447,1
14,6,70,1539,2,5,3,3,6,8,-25,1,2,3,0,2,1,3,0,0,11,0,0.706754564502528,1
14,6,71,1067,1,3,3,3,0,2,-20,1,1,2,1,1,0,2,0,0,3,0,0.2074434744734842,0
14,6,72,1282,3,8,3,3,0,0,-21,1,0,1,1,0,0,1,0,0,6,0,0.6505047354407673,0
14,6,73,930,2,3,3,3,2,2,-13,0,0,0,0,1,1,1,0,0,6,0,0.10996184257967179,1
14,6,74,440,1,2,3,3,0,0,-2,0,0,0,2,0,0,1,0,0,2,0,0.423334531390234,0
14,6,75,440,0,0,3,3,0,0,-2,0,1,1,0,0,0,0,0,0,0,0,0.99519883642749,0
14,6,76,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11047594874254985,0
14,6,77,1237,3,8,3,3,0,0,-32,1,2,3,0,2,0,1,0,1,8,0,0.37759658497374005,0
14,7,78,2121,9,16,3,3,0,0,17,0,8,8,6,3,1,1,0,0,24,1,0.6684644099690581,1
14,7,79,2241,8,16,3,3,7,8,21,1,9,10,3,3,2,3,1,0,23,1,0.4177886459165129,3
14,7,80,1780,2,2,3,3,0,2,13,1,4,5,1,4,1,2,2,0,4,1,0.1763736301577763,3
14,7,81,1446,4,6,3,3,2,3,29,1,2,3,2,5,5,2,0,0,10,0,0.45736542334722363,5
14,7,82,1223,2,5,3,3,0,0,4,2,1,3,3,0,0,1,0,0,5,1,0.2004925425668106,0
14,7,83,1653,7,10,3,3,0,0,33,1,0,1,0,1,0,0,0,0,17,0,0.015852468866333624,0
14,7,84,1230,2,2,3,3,1,1,17,1,1,2,3,2,0,2,0,0,6,0,0.24803660520372395,0
14,7,85,363,0,0,3,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.4230407652373235,0
14,7,86,363,3,5,3,3,0,0,2,1,1,2,0,1,0,0,0,0,6,0,0.8997930077270746,0
14,7,87,363,0,1,3,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0.514602539838323,2
14,7,88,363,1,1,3,3,0,0,2,0,1,1,1,1,0,2,0,0,2,0,0.03988406170869674,0
14,7,89,1254,4,6,3,3,5,6,-2,1,5,6,2,4,0,2,2,0,13,1,0.08695200480518328,2
15,26,319,1262,4,7,3,3,0,0,28,0,2,2,2,0,0,0,0,1,8,1,0.9491180024877187,0
15,26,320,1948,6,10,3,3,8,8,18,5,6,11,0,4,2,0,1,2,20,1,0.30746221757318215,3
15,26,321,2010,7,16,3,3,2,2,17,0,8,8,5,1,0,1,0,1,20,1,0.8158719686811784,0
15,26,322,2011,10,15,3,3,3,4,10,0,0,0,3,3,1,3,0,0,26,1,0.40310402765262765,1
15,26,323,1707,7,8,3,3,3,4,20,0,6,6,8,1,1,4,0,0,17,1,0.9389161903850425,1
15,26,324,1814,5,9,3,3,2,2,-2,0,4,4,4,2,1,3,0,0,13,0,0.20899510798946164,1
15,26,325,1325,1,5,3,3,0,0,8,0,2,2,5,0,0,0,0,0,3,0,0.5353628998245045,0
15,26,326,1119,2,3,3,3,0,0,9,1,2,3,0,1,0,1,2,0,4,0,0.7896009855868268,2
15,26,327,939,1,3,3,3,1,2,-7,0,1,1,0,2,1,0,1,0,3,0,0.19255920727968012,2
15,26,328,156,2,2,3,3,0,0,2,0,0,0,1,1,0,0,0,0,4,0,0.41613258412146137,0
15,26,329,109,0,0,3,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0.34515280823877204,1
15,26,330,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27826738040604004,0
15,27,331,1271,4,7,3,3,0,0,-12,0,2,2,0,2,1,3,0,0,10,1,0.4755265409551864,1
15,27,332,1083,3,5,3,3,2,2,-7,1,4,5,2,4,0,2,3,0,8,1,0.1083537992727509,3
15,27,333,1637,3,11,3,3,1,2,-15,4,3,7,2,1,3,3,0,0,7,1,0.9890817529146859,3
15,27,334,1725,3,10,3,3,0,0,-18,0,4,4,5,0,0,0,1,0,7,1,0.06061036280901333,1
15,27,335,1375,3,8,3,3,2,3,-17,0,2,2,4,1,0,1,0,1,9,1,0.5016773941196377,0
15,27,336,750,2,6,3,3,0,0,-20,0,1,1,1,3,0,0,0,0,4,0,0.9076683340223326,0
15,27,337,1644,4,10,3,3,6,6,-9,0,0,0,4,4,2,2,0,2,16,0,0.6443608730541546,2
15,27,338,1155,4,7,3,3,0,0,-3,0,0,0,0,3,0,0,0,0,10,0,0.5396098721355195,0
15,27,339,1259,5,8,3,3,1,2,7,2,5,7,1,1,0,1,0,1,11,0,0.7701204985946717,0
15,27,340,1470,3,5,3,3,5,5,-4,0,1,1,1,1,0,4,0,0,14,0,0.3540361904649243,0
15,27,341,1031,1,2,3,3,0,0,-7,2,3,5,1,1,0,1,0,0,2,0,0.3227546217554619,0
15,27,342,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48802690502980717,0
15,27,343,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04005941181654704,0
16,21,256,1578,3,5,3,3,2,2,-22,1,1,2,0,4,0,1,0,0,9,1,0.6508968627863275,0
16,21,257,2048,4,13,3,3,3,3,-21,0,5,5,4,2,2,4,0,0,11,1,0.005881558908254814,2
16,21,258,1875,5,13,3,3,5,7,-28,4,2,6,2,2,1,1,0,1,15,1,0.20765992930300115,1
16,21,259,1507,0,4,3,3,0,0,-16,0,3,3,2,2,0,1,0,0,0,1,0.2909856713989759,0
16,21,260,1594,10,18,3,3,2,4,-18,2,5,7,3,3,0,1,1,0,22,1,0.5269258647129101,1
16,21,261,1232,2,8,3,3,4,6,-17,0,0,0,4,2,0,1,0,1,8,0,0.22593940810418345,0
16,21,262,948,2,5,3,3,0,0,-7,0,1,1,4,5,0,1,1,0,4,0,0.03263199250413906,1
16,21,263,1241,5,8,3,3,0,0,-5,0,2,2,0,3,0,1,0,2,12,0,0.29862282979476384,0
16,21,264,430,1,2,3,3,0,0,-1,0,0,0,1,0,0,0,0,0,3,0,0.5272752745196598,0
16,21,265,889,2,3,3,3,2,2,-4,0,3,3,0,1,0,0,0,0,6,0,0.4286165843696915,0
16,21,266,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5293964380930964,0
16,21,267,1058,1,4,3,3,1,2,-11,0,3,3,1,0,2,0,0,0,3,0,0.5551145750659079,2
16,24,293,1183,1,2,3,3,5,6,10,1,5,6,2,0,0,0,0,1,7,1,0.7271210168600754,0
16,24,294,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6251411822633337,0
16,24,295,1835,9,17,3,3,7,10,12,1,9,10,0,0,0,1,0,0,25,1,0.2478854366563631,0
16,24,296,1589,5,8,3,3,3,4,10,0,2,2,4,1,1,0,0,0,14,1,0.11523245485702094,1
16,24,297,1216,3,6,3,3,2,2,15,0,0,0,5,4,0,0,0,0,8,1,0.9264929561914488,0
16,24,298,1617,3,5,3,3,3,6,13,1,7,8,3,2,0,3,1,1,9,1,0.2965896209966019,1
16,24,299,1045,1,3,3,3,0,0,18,4,3,7,0,3,0,1,2,0,2,0,0.21745862230238466,2
16,24,300,1130,6,10,3,3,2,2,25,0,0,0,3,1,0,0,0,0,15,0,0.6059299871681029,0
16,24,301,1202,3,8,3,3,0,0,11,0,2,2,1,1,0,1,0,0,8,0,0.6857941138670556,0
16,24,302,1491,4,6,3,3,3,3,17,0,2,2,4,1,0,2,1,0,14,0,0.41518120019351845,1
16,24,303,462,2,5,3,3,0,0,4,1,0,1,5,1,0,0,0,0,5,0,0.6395760590489228,0
16,24,304,1263,5,8,3,3,2,2,17,1,7,8,5,3,0,1,0,0,16,0,0.6815593677341187,0
16,24,305,367,0,1,3,3,0,0,-2,0,1,1,0,0,0,0,0,0,0,0,0.554666618988019,0
17,5,52,2138,8,16,3,3,3,3,-10,1,6,7,3,4,2,4,0,0,20,1,0.33869826496299504,2
17,5,53,1361,6,11,3,3,1,1,2,3,2,5,1,5,0,3,0,0,13,0,0.7410203011850982,0
17,5,54,1913,3,5,3,3,3,6,-1,2,13,15,0,3,1,3,0,0,9,1,0.26296641342134885,1
17,5,55,2377,7,17,3,3,10,12,-14,0,6,6,4,4,2,1,0,0,26,1,0.9222490958407771,2
17,5,56,2332,6,18,3,3,1,2,15,1,0,1,7,4,2,2,1,1,16,1,0.43220497241761346,3
17,5,57,1397,2,4,3,3,3,4,8,1,4,5,1,2,0,0,0,0,8,0,0.362997610659448,0
17,5,58,1045,2,3,3,3,0,0,-3,0,1,1,2,3,0,0,0,0,4,0,0.41768276683295646,0
17,5,59,1058,2,8,3,3,1,2,-2,1,3,4,1,2,1,0,0,1,7,0,0.5605863222732518,1
17,5,60,191,0,1,3,3,0,0,-8,0,0,0,0,1,0,1,0,0,0,0,0.06301213783513648,0
17,5,61,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5107272562873608,0
17,5,62,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5197519861642254,0
17,5,63,588,0,4,3,3,0,0,-7,1,2,3,0,2,0,1,0,1,0,1,0.8251935869488406,0
17,5,64,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3897765174723924,0
17,17,204,2079,6,12,3,3,1,2,8,0,9,9,0,3,0,4,0,0,14,1,0.8752379613672905,0
17,17,205,178,0,0,3,3,0,0,-4,0,2,2,0,0,0,0,0,0,0,1,0.28828746772382097,0
17,17,206,1799,4,7,3,3,7,9,12,1,5,6,1,3,1,1,1,0,15,1,0.5744249577962648,2
17,17,207,2407,10,19,3,3,8,10,0,0,6,6,4,5,2,2,0,0,29,1,0.5753774388269499,2
17,17,209,1540,3,7,3,3,1,3,2,0,2,2,1,1,1,1,1,0,8,0,0.4588143466544651,2
17,17,210,855,1,4,3,3,0,0,6,0,0,0,0,4,1,1,0,0,3,0,0.08645683374233892,1
17,17,211,1325,3,8,3,3,4,4,-6,0,3,3,2,0,0,1,0,0,12,0,0.05239467631117911,0
17,17,212,2394,4,12,3,3,3,4,6,0,4,4,8,4,1,0,0,1,15,1,0.18136923146749673,1
17,17,213,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08606246830803543,0
17,17,214,755,1,4,3,3,2,2,2,1,0,1,2,2,0,1,0,0,4,0,0.23684980599897298,0
17,17,215,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2633155228953177,0
17,17,216,1068,2,2,3,3,3,5,-6,1,2,3,2,3,1,2,1,0,7,0,0.6623939764727689,2
17,17,344,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4277477862714698,0
18,15,180,1948,3,13,3,3,7,7,-22,0,1,1,3,2,1,1,1,0,13,1,0.1595894455828204,2
18,15,181,905,2,2,3,3,4,4,-23,0,1,1,0,1,0,1,0,0,8,1,0.3378823014855057,0
18,15,182,644,3,5,3,3,0,0,-10,1,0,1,0,0,0,0,0,0,6,1,0.5624966047325607,0
18,15,183,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9633344716074088,0
18,15,184,1264,1,6,3,3,0,0,-22,0,0,0,1,3,3,0,0,0,2,1,0.18403754603364897,3
18,15,185,2183,8,15,3,3,8,10,-9,1,3,4,1,5,1,1,0,0,25,0,0.90592774770951,1
18,15,186,1971,3,10,3,3,0,0,-6,3,5,8,1,1,1,1,0,2,8,0,0.46716875443530237,1
18,15,187,1156,0,3,3,3,0,0,-3,0,0,0,6,1,2,0,0,0,0,0,0.00550964094095574,2
18,15,188,1252,5,10,3,3,4,6,8,3,1,4,1,5,1,2,0,1,14,0,0.7437145047314487,1
18,15,189,386,0,1,3,3,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.9440917511526549,0
18,15,190,776,1,3,3,3,1,2,-18,1,1,2,0,1,1,1,0,1,3,0,0.09853265543425127,1
18,15,191,1915,6,13,3,3,1,1,-26,1,6,7,6,2,0,7,1,0,13,1,0.3106997544541642,1
18,23,280,1718,7,13,3,3,1,1,26,1,6,7,0,2,1,0,0,0,18,1,0.5981888000050862,1
18,23,281,1479,3,5,3,3,4,6,26,1,4,5,1,1,0,1,1,0,10,1,0.3317122198827782,1
18,23,282,1678,10,13,3,3,2,2,26,1,7,8,4,2,3,1,1,0,22,1,0.21670839840299627,4
18,23,283,1877,7,8,3,3,4,4,20,0,2,2,2,3,1,3,0,0,19,1,0.547556965547085,1
18,23,284,1668,5,10,3,3,3,3,30,0,3,3,10,3,2,4,0,2,13,1,0.04506101961908893,2
18,23,285,1086,1,5,3,3,0,0,-1,0,2,2,1,3,0,2,1,0,2,0,0.8067858616879092,1
18,23,286,1687,3,6,3,3,0,0,4,1,1,2,2,1,0,0,0,0,8,0,0.6039104918714051,0
18,23,287,940,4,6,3,3,2,2,-3,0,2,2,1,5,1,3,0,0,12,0,0.3754220520029331,1
18,23,288,1188,1,1,3,3,0,0,-7,1,3,4,8,1,0,2,0,0,2,0,0.11359387537032761,0
18,23,289,355,0,1,3,3,0,0,1,0,4,4,0,2,0,2,1,0,0,0,0.980527403333452,1
18,23,290,355,3,3,3,3,2,3,1,1,0,1,0,0,0,1,0,0,9,0,0.6899723688718293,0
18,23,291,222,0,0,3,3,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0.7383224444165719,0
18,23,292,147,1,1,3,3,0,0,4,0,1,1,0,0,0,0,0,0,3,0,0.21349435110541237,0
19,16,192,1835,2,3,3,3,2,2,0,0,2,2,3,3,2,1,0,0,8,1,0.5461323559556903,2
19,16,193,1440,5,8,3,3,2,3,-2,1,5,6,2,1,0,4,0,0,12,1,0.7788143966104427,0
19,16,194,2277,5,10,3,3,0,0,5,2,8,10,6,4,2,1,0,1,10,1,0.04549692911133996,2
19,16,195,2453,6,16,3,3,2,2,11,1,1,2,2,2,3,0,0,1,17,1,0.9738022770992713,3
19,16,196,1851,7,13,3,3,2,2,0,1,2,3,6,1,2,2,0,0,17,1,0.5666653886715668,2
19,16,197,1696,8,15,3,3,3,4,18,0,1,1,5,3,2,3,0,0,23,0,0.3146747685781113,2
19,16,198,1692,4,9,3,3,2,2,22,2,5,7,2,2,2,2,2,1,10,0,0.008216012444539511,4
19,16,199,351,1,1,3,3,0,0,1,0,3,3,0,1,0,0,1,0,2,0,0.1986241520586245,1
19,16,200,805,2,3,3,3,0,0,10,0,3,3,1,2,0,0,0,0,6,0,0.13348173569012056,0
19,16,201,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605598327475778,0
19,16,202,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7304140111814569,0
19,16,203,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5616190116423517,0
19,22,268,2186,3,8,3,3,2,3,-5,3,3,6,3,2,0,1,0,2,8,1,0.0809271315930461,0
19,22,269,2239,8,17,3,3,5,7,-4,2,9,11,3,3,2,1,1,1,22,1,0.26744199448670125,3
19,22,270,611,0,2,3,3,0,0,-2,0,1,1,1,2,0,0,0,0,0,1,0.5264562688961687,0
19,22,271,2010,4,9,3,3,0,0,-4,0,4,4,1,0,0,4,0,0,12,1,0.3473808782403095,0
19,22,272,2104,7,14,3,3,4,5,1,1,1,2,8,2,2,4,0,0,21,1,0.9467411820697881,2
19,22,273,1263,1,4,3,3,4,5,-8,0,2,2,5,1,1,5,0,0,6,0,0.012219070342708749,1
19,22,274,1552,4,5,3,3,0,0,-5,0,5,5,3,3,2,0,1,0,8,0,0.31088673688202406,3
19,22,275,641,1,3,3,3,0,0,-9,1,2,3,0,1,0,0,1,0,2,0,0.8628911498395014,1
19,22,276,776,2,5,3,3,1,2,-14,0,1,1,0,3,0,1,0,0,5,0,0.8094483341591022,0
19,22,277,717,2,4,3,3,4,4,-6,2,1,3,0,0,0,0,0,0,8,0,0.15720112257497965,0
19,22,278,301,0,1,3,3,0,0,-9,0,0,0,0,0,0,0,0,0,0,0,0.7717893235111701,0
19,22,279,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9317207088187573,0
20,18,217,1761,7,12,3,3,2,5,18,0,4,4,8,0,1,2,1,0,17,1,0.7379070012436264,2
20,18,218,1497,3,5,3,3,0,0,12,1,4,5,0,1,1,0,0,0,6,1,0.25811077129858906,1
20,18,219,1575,7,13,3,3,0,0,13,0,0,0,2,1,1,2,1,0,15,1,0.9315952107429571,2
20,18,220,1575,3,7,3,3,3,4,13,4,3,7,3,2,2,0,0,1,9,1,0.309259109305123,2
20,18,221,1954,6,8,3,3,0,1,8,0,4,4,3,2,2,1,0,0,14,1,0.2658233650178141,2
20,18,222,974,3,6,3,3,0,0,14,1,2,3,2,3,0,2,0,1,7,0,0.5150991686605918,0
20,18,223,1518,3,9,3,3,0,0,9,0,2,2,3,1,1,0,1,0,7,0,0.8449929468217643,2
20,18,224,1501,3,6,3,3,0,0,17,0,2,2,0,1,1,0,0,0,9,0,0.8348849123732363,1
20,18,225,1052,2,4,3,3,4,4,15,2,5,7,0,1,1,1,2,0,8,0,0.8039461486756179,3
20,18,226,331,0,0,3,3,0,0,-8,0,1,1,0,0,1,1,0,0,0,0,0.16827684956455047,1
